"id","word","nature","index_word","n","tf","idf","tf_idf"
491,"不错","a",5,95,0.427927927927928,2.39213709949869,1.023662272308
212,"耳机","n",1,214,0.646525679758308,1.58003797607738,1.02153512652737
678,"垃圾","n",1,63,0.364161849710983,2.80287926470769,1.02070169755251
738,"不好","d",2,145,0.516014234875445,1.96928024867865,1.01617664077724
490,"快递","v",4,59,0.353293413173653,2.86847654719351,1.01341386996657
380,"同事","n",1,4,0.181818181818182,5.55971962997934,1.0108581145417
71,"声音","n",2,118,0.464566929133858,2.17532936663356,1.01058608371166
838,"质量","n",1,132,0.488888888888889,2.06321206851286,1.0086814557174
825,"玩意","n",2,14,0.233333333333333,4.30695666148397,1.00495655434626
372,"低音","n",1,28,0.277227722772277,3.61380948092402,1.00184817292943
330,"外观","n",2,19,0.25,4.00157501193279,1.0003937529832
853,"东西","ns",2,136,0.490974729241877,2.03335910536318,0.998327936207191
441,"蓝牙","ns",6,155,0.523648648648649,1.90258887417998,0.996288092898301
19,"音质","n",4,201,0.605421686746988,1.64270908304015,0.994531703888766
933,"不行","v",4,43,0.311594202898551,3.18481387540566,0.992369540887272
36,"耳机","n",5,214,0.627565982404692,1.58003797607738,0.99157808469372
177,"天","q",7,65,0.357142857142857,2.77162672120359,0.989866686144139
182,"音质","n",1,201,0.601796407185629,1.64270908304015,0.988576424224762
772,"花","v",2,10,0.212765957446809,4.64342889810518,0.987963595341528
1011,"台","q",3,44,0.312056737588652,3.16182435718097,0.986668593730231
312,"服务","vn",4,120,0.456273764258555,2.15852224831718,0.98487707147552
